# ::id 122270-0005
# ::tok The surgery itself is slick , modern and very relaxed and I always felt that I was in capable hands .
# ::alignments 1-1.1.1.2 4-1.1.3.1 6-1.1.3.2 7-1.1.3.3 8-1.1.3.4.1 9-1.1.3.4.2 10-1.2 11-1.3.1 12-1.3.2 13-1.3.3 14-1.3.4.1 15-1.3.4.2 16-1.3.4.3 17-1.3.4.4.1 18-1.3.4.4.2.2 19-1.3.4.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :C (v11 / label~e.1))
           :S (v6 / label
                  :C (v12 / label~e.4)
                  :C (v13 / label~e.6)
                  :N (v14 / label~e.7)
                  :C (v15 / label
                          :E (v20 / label~e.8)
                          :C (v21 / label~e.9))))
    :L (v3 / label~e.10)
    :H (v4 / label
           :A (v7 / label~e.11)
           :T (v8 / label~e.12)
           :P (v9 / label~e.13)
           :A (v10 / label
                   :R (v16 / label~e.14)
                   :A (v17 / label~e.15)
                   :S (v18 / label~e.16)
                   :A (v19 / label
                           :R (v22 / label~e.17)
                           :E (v23 / label
                                   :A (v24 / label~e.19)
                                   :S (v25 / label~e.18))
                           :C v24))))
