# ::id 018465-0019
# ::tok I 'm pretty sure for the cast that it was the other way around .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4 4-1.1.5.1 6-1.1.5.2.2 7-1.1.6.1 11-1.1.6.4.2 12-1.1.6.4.2 13-1.1.6.4.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.2)
           :S (v5 / label~e.3)
           :A (v6 / label
                  :R (v8 / label~e.4)
                  :A (v9 / label
                         :C (v12 / label~e.6)))
           :A (v7 / label
                  :R (v10 / label~e.7)
                  :S (v11 / label
                          :C (v13 / label~e.11,12,13)))))
