# ::id 342811-0012
# ::tok When we called the front desk about an extremely boisterous crowd in the hall outside our door quite late at night , it seemed to take the hotel staff quite a while to quiet them down .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2 4-1.2.3.2 5-1.2.3.3 6-1.3 8-1.4.2 9-1.4.3 10-1.4.1.2 11-1.4.4.1 13-1.4.4.3 14-1.4.5.1 15-1.4.5.2.2 16-1.4.5.3 17-1.4.6.1.1 18-1.4.6.1.2 19-1.4.6.2 20-1.4.6.3 23-1.5.1 27-1.5.4.2 28-1.5.4.1.2 29-1.5.3.2 31-1.5.3.4 33-1.5.6 34-1.5.7 35-1.5.6
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v7 / label~e.1)
           :P (v8 / label~e.2)
           :A (v9 / label
                  :E (v21 / label~e.4)
                  :C (v22 / label~e.5)))
    :L (v4 / label~e.6)
    :H (v5 / label
           :A (v10 / label
                   :C (v23 / label~e.10))
           :D (v11 / label~e.8)
           :P (v12 / label~e.9)
           :A (v13 / label
                   :R (v24 / label~e.11)
                   :C (v25 / label~e.13))
           :A (v14 / label
                   :R (v26 / label~e.14)
                   :E (v27 / label
                           :A (v28 / label~e.16)
                           :S (v36 / label~e.15))
                   :C v28)
           :T (v15 / label
                   :E (v29 / label
                           :E (v37 / label~e.17)
                           :C (v38 / label~e.18))
                   :R (v30 / label~e.19)
                   :C (v31 / label~e.20)))
    :H (v6 / label
           :G (v16 / label~e.23)
           :T (v17 / label
                   :E (v32 / label~e.29)
                   :C (v33 / label~e.31))
           :A (v18 / label
                   :S (v34 / label
                           :C (v39 / label~e.28))
                   :A (v35 / label~e.27))
           :P (v19 / label~e.33,35)
           :A (v20 / label~e.34)))
