# ::id 207629-0002
# ::tok I have been going to Warner Family for a number of years and would highly recommend it to anyone .
# ::alignments 0-1.1.1 3-1.1.4 4-1.1.5.1 5-1.1.5.2 6-1.1.5.2 7-1.1.6.1 8-1.1.6.2.1 9-1.1.6.2.2 10-1.1.6.3 11-1.1.6.4 12-1.2 13-1.3.3 14-1.3.4 15-1.3.5 16-1.3.6 17-1.3.1.1 18-1.3.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.3)
           :A (v7 / label
                  :R (v14 / label~e.4)
                  :C (v15 / label~e.5,6))
           :T (v8 / label
                  :R (v16 / label~e.7)
                  :Q (v17 / label
                          :E (v22 / label~e.8)
                          :C (v23 / label~e.9))
                  :R (v18 / label~e.10)
                  :C (v19 / label~e.11)))
    :L (v3 / label~e.12)
    :H (v4 / label
           :A (v9 / label
                  :R (v20 / label~e.17)
                  :C (v21 / label~e.18))
           :A v5
           :D (v10 / label~e.13)
           :D (v11 / label~e.14)
           :P (v12 / label~e.15)
           :A (v13 / label~e.16)))
