# ::id 003418-0009
# ::tok I eventually decided to just pay the balance even though the doctor has already been paid , but now the collection agency is trying to say another reversal of $ 160.00 has come through .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.2 4-1.1.4.3 5-1.1.4.4 7-1.1.4.5.2 8-1.2 9-1.2 11-1.3.1.2 13-1.3.3 15-1.3.5 17-1.4 18-1.5.7 20-1.5.1.2.1 21-1.5.1.3 23-1.5.3 25-1.5.5 26-1.5.6.1.1 27-1.5.6.1.2 28-1.5.6.1.3.1 29-1.5.6.1.3.2 30-1.5.6.1.3.3 32-1.5.6.3 33-1.5.6.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v7 / label~e.0)
           :D (v8 / label~e.1)
           :P (v9 / label~e.2)
           :A (v10 / label
                   :A v7
                   :R (v19 / label~e.3)
                   :G (v20 / label~e.4)
                   :P (v21 / label~e.5)
                   :A (v22 / label
                           :C (v28 / label~e.7))))
    :L (v3 / label~e.8,9)
    :H (v4 / label
           :A (v11 / label
                   :C (v23 / label~e.11))
           :D (v12 / label~e.13)
           :P (v13 / label~e.15))
    :L (v5 / label~e.17)
    :H (v6 / label
           :A (v14 / label
                   :E (v24 / label
                           :P (v29 / label~e.20))
                   :C (v25 / label~e.21))
           :D (v15 / label~e.23)
           :P (v16 / label~e.25)
           :A (v17 / label
                   :A (v26 / label
                           :D (v30 / label~e.26)
                           :P (v31 / label~e.27)
                           :A (v32 / label
                                   :R (v33 / label~e.28)
                                   :C (v34 / label~e.29)
                                   :E (v35 / label~e.30)))
                   :P (v27 / label~e.32,33))
           :D (v18 / label~e.18)))
