# ::id 374604-0001
# ::tok I 've never felt the need to write a review or make a complaint before , but after the way I was spoken to by a member of staff at the kennels ( whose name I believe to be Mrs Closs ) I would now not recommend this business to anybody .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4 5-1.1.5.2 6-1.1.6.1 7-1.1.6.2.2 9-1.1.6.2.3.2 10-1.1.6.3 13-1.1.6.4.2.3 14-1.1.7 16-1.2 17-1.3 19-1.4.1.2 20-1.4.2 22-1.4.4.1 23-1.4.4.2 24-1.4.5.1 26-1.4.5.2.2 27-1.4.5.3.1 28-1.4.5.3.2 29-1.4.6.1 31-1.4.6.3 33-1.5.1 34-1.5.2 35-1.5.3 36-1.5.3 38-1.5.5 39-1.5.6.1 40-1.5.6.2 42-1.6.1 43-1.6.2 44-1.6.3 45-1.6.4 46-1.6.5 47-1.6.6.1 48-1.6.6.2 49-1.6.7.1 50-1.6.7.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v8 / label~e.0)
           :D (v9 / label~e.2)
           :G (v10 / label~e.3)
           :S (v11 / label
                   :C (v31 / label~e.5))
           :A (v12 / label
                   :R (v32 / label~e.6)
                   :H (v33 / label
                           :A v8
                           :P (v50 / label~e.7)
                           :A (v51 / label
                                   :C (v56 / label~e.9)))
                   :L (v34 / label~e.10)
                   :H (v35 / label
                           :A v8
                           :P (v52 / label
                                   :C (v57 / label~e.13))))
           :T (v13 / label~e.14))
    :L (v3 / label~e.16)
    :L (v4 / label~e.17)
    :H (v5 / label
           :D (v14 / label
                   :C (v36 / label~e.19))
           :A (v15 / label~e.20)
           :P (v16 / label
                   :C (v37 / label~e.22)
                   :R (v38 / label~e.23))
           :A (v17 / label
                   :R (v39 / label~e.24)
                   :S (v40 / label
                           :C (v53 / label~e.26))
                   :A (v41 / label
                           :R (v54 / label~e.27)
                           :C (v55 / label~e.28)))
           :A (v18 / label
                   :R (v42 / label~e.29)
                   :C (v43 / label~e.31)))
    :H (v6 / label
           :A (v19 / label~e.33)
           :A (v20 / label~e.34)
           :G (v21 / label~e.35,36)
           :S (v22 / label~e.38)
           :A (v23 / label
                   :E (v44 / label~e.39)
                   :C (v45 / label~e.40)))
    :H (v7 / label
           :A (v24 / label~e.42)
           :D (v25 / label~e.43)
           :T (v26 / label~e.44)
           :D (v27 / label~e.45)
           :P (v28 / label~e.46)
           :A (v29 / label
                   :E (v46 / label~e.47)
                   :C (v47 / label~e.48))
           :A (v30 / label
                   :R (v48 / label~e.49)
                   :C (v49 / label~e.50))))
