# ::id 007403-0002
# ::tok Hello my name is Vera and I 'm writing a review about my own counseling practice in Bellevue , WA. and in Renton WA .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.2 4-1.2.3 5-1.3 6-1.4.2 8-1.4.4 10-1.4.1.2.2 11-1.4.1.3.1 12-1.4.1.3.2.1 13-1.4.1.3.2.2 14-1.4.1.3.3.1 15-1.4.1.3.3.2 16-1.4.1.3.4.1.1 17-1.4.1.3.4.1.2 19-1.4.1.3.4.1.3 20-1.4.1.3.4.2 21-1.4.1.3.4.3.1 22-1.4.1.3.4.3.2 23-1.4.1.3.4.3.3
# ::format ucca
(v1 / label
    :H (v2 / label~e.0)
    :H (v3 / label
           :A (v6 / label
                  :E (v12 / label~e.1)
                  :C (v13 / label~e.2))
           :S (v7 / label~e.3)
           :A (v8 / label~e.4))
    :L (v4 / label~e.5)
    :H (v5 / label
           :A (v9 / label
                  :A (v14 / label)
                  :P (v15 / label
                          :C (v17 / label~e.10))
                  :A (v16 / label
                          :R (v18 / label~e.11)
                          :A (v19 / label
                                  :C (v22 / label~e.12)
                                  :E (v23 / label~e.13))
                          :P (v20 / label
                                  :E (v24 / label~e.14)
                                  :C (v25 / label~e.15))
                          :A (v21 / label
                                  :C (v26 / label
                                          :R (v29 / label~e.16)
                                          :C (v30 / label~e.17)
                                          :C (v31 / label~e.19))
                                  :N (v27 / label~e.20)
                                  :C (v28 / label
                                          :R (v32 / label~e.21)
                                          :C (v33 / label~e.22)
                                          :C (v34 / label~e.23)))))
           :A (v10 / label~e.6)
           :P (v11 / label~e.8)))
