# ::id 180886-0005
# ::tok Coming from a person who hates the dentist in general , Dr. Taylor was the best !
# ::alignments 0-1.1.2 1-1.1.3.1 3-1.1.3.3 4-1.1.3.4.1 5-1.1.3.4.2 7-1.1.3.4.3.1.2 8-1.1.3.4.4.1 9-1.1.3.4.4.2 11-1.1.4.2.1 12-1.1.4.2.2 15-1.1.4.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label~e.0)
           :A (v4 / label
                  :R (v6 / label~e.1)
                  :C (v7 / label~e.3)
                  :E (v8 / label
                         :R (v11 / label~e.4)
                         :S (v12 / label~e.5)
                         :A (v13 / label
                                 :P (v18 / label
                                         :C (v21 / label~e.7)))
                         :D (v14 / label
                                 :R (v19 / label~e.8)
                                 :C (v20 / label~e.9))))
           :A (v5 / label
                  :S (v9 / label
                         :C (v15 / label~e.15))
                  :A (v10 / label
                          :E (v16 / label~e.11)
                          :C (v17 / label~e.12)))))
