# ::id 055976-0005
# ::tok I sincerely wonder if the doctor has a clue about what is going on within his practice .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.3 5-1.1.4.4.1.2 8-1.1.4.1.3 9-1.1.4.2.1 10-1.1.4.2.2 12-1.1.4.2.4 13-1.1.4.2.4 14-1.1.4.2.5.1 15-1.1.4.2.5.2.2 16-1.1.4.2.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.1)
           :P (v5 / label~e.2)
           :A (v6 / label
                  :S (v7 / label
                         :C (v11 / label~e.8))
                  :A (v8 / label
                         :R (v12 / label~e.9)
                         :A (v13 / label~e.10)
                         :P (v14 / label~e.12,13)
                         :A (v15 / label
                                 :R (v17 / label~e.14)
                                 :E (v18 / label
                                         :A (v19 / label~e.16)
                                         :S (v21 / label~e.15))
                                 :C v19))
                  :R (v9 / label~e.3)
                  :A (v10 / label
                          :S (v16 / label
                                  :C (v20 / label~e.5))))))
